start_time,recon_error,is_anomaly
2013-12-25 21:40:00,0.009386262,0
2013-12-25 22:44:00,0.004197884,0
2013-12-25 23:16:00,0.0043232813,0
2013-12-25 23:48:00,0.012183104,0
2013-12-26 00:20:00,0.007412215,0
2013-12-26 01:56:00,0.01011874,0
2013-12-26 03:32:00,0.008300378,0
2013-12-26 04:04:00,0.006647965,0
2013-12-26 04:36:00,0.023285441,0
2013-12-26 05:08:00,0.0011220828,0
2013-12-26 05:40:00,0.001000552,0
2013-12-26 06:44:00,0.0008508367,0
2013-12-26 07:16:00,0.0017507955,0
2013-12-26 07:48:00,0.00051879755,0
2013-12-26 08:52:00,0.00048442252,0
2013-12-26 11:32:00,0.00050863664,0
2013-12-26 12:04:00,0.00054365053,0
2013-12-26 12:36:00,0.00057431596,0
2013-12-26 13:40:00,0.001729069,0
2013-12-26 14:44:00,0.0018915646,0
2013-12-26 15:16:00,0.0020917316,0
2013-12-26 15:48:00,0.002183979,0
2013-12-26 16:20:00,0.002201209,0
2013-12-26 16:52:00,0.0021962905,0
2013-12-26 17:24:00,0.0022811797,0
2013-12-26 17:56:00,0.0028562918,0
2013-12-26 19:00:00,0.0035716337,0
2013-12-26 19:32:00,0.0035170983,0
2013-12-26 20:36:00,0.0036167917,0
2013-12-26 21:08:00,0.0042314627,0
2013-12-26 21:40:00,0.004256543,0
2013-12-26 22:12:00,0.003806516,0
2013-12-26 22:44:00,0.003044962,0
2013-12-27 03:00:00,0.004621619,0
2013-12-27 03:32:00,0.0045122425,0
2013-12-27 04:04:00,0.004349104,0
2013-12-27 04:36:00,0.0041443086,0
2013-12-27 05:08:00,0.00419796,0
2013-12-27 05:40:00,0.0035203428,0
2013-12-27 06:12:00,0.0031867067,0
2013-12-27 06:44:00,0.0031948073,0
2013-12-27 07:16:00,0.0004129909,0
2013-12-27 07:48:00,0.00045414007,0
2013-12-27 08:52:00,0.00042904197,0
2013-12-27 09:56:00,0.000967604,0
2013-12-27 10:28:00,0.0027124584,0
2013-12-27 11:32:00,0.0058452194,0
2013-12-27 12:04:00,0.007724348,0
2013-12-27 12:36:00,0.0064444845,0
2013-12-27 13:08:00,0.007327513,0
2013-12-27 14:12:00,0.008156192,0
2013-12-27 16:20:00,0.0047158226,0
2013-12-27 17:24:00,0.0040081237,0
2013-12-27 19:32:00,0.003294088,0
2013-12-27 20:04:00,0.009851512,0
2013-12-27 20:36:00,0.0031351782,0
2013-12-27 21:08:00,0.003402343,0
2013-12-27 21:40:00,0.005331952,0
2013-12-27 23:16:00,0.0026373689,0
2013-12-27 23:48:00,0.005484386,0
2013-12-28 00:20:00,0.004312103,0
2013-12-28 00:52:00,0.004623064,0
2013-12-28 01:56:00,0.0040997914,0
2013-12-28 03:00:00,0.003966818,0
2013-12-28 03:32:00,0.004184225,0
2013-12-28 04:04:00,0.0010228711,0
2013-12-28 04:36:00,0.00093448657,0
2013-12-28 06:12:00,0.00076041446,0
2013-12-28 07:16:00,0.0029776134,0
2013-12-28 08:20:00,0.0030107023,0
2013-12-28 09:24:00,0.0047138054,0
2013-12-28 09:56:00,0.004587757,0
2013-12-28 11:00:00,0.0023304094,0
2013-12-28 11:32:00,0.0023220344,0
2013-12-28 12:04:00,0.003002767,0
2013-12-28 13:40:00,0.0024733068,0
2013-12-28 15:16:00,0.0065858355,0
2013-12-28 15:48:00,0.007132314,0
2013-12-28 16:20:00,0.007882733,0
2013-12-28 16:52:00,0.009687072,0
2013-12-28 17:24:00,0.026797118,0
2013-12-28 17:56:00,0.022783503,0
2013-12-28 18:28:00,0.01816271,0
2013-12-28 19:00:00,0.01872009,0
2013-12-28 19:32:00,0.017082037,0
2013-12-28 20:04:00,0.016532844,0
2013-12-28 20:36:00,0.01698155,0
2013-12-28 21:40:00,0.0025873915,0
2013-12-28 22:12:00,0.0033315665,0
2013-12-28 22:44:00,0.0034997975,0
2013-12-29 00:52:00,0.006540171,0
2013-12-29 01:56:00,0.008431085,0
2013-12-29 02:28:00,0.0057870243,0
2013-12-29 03:00:00,0.0058427174,0
2013-12-29 03:32:00,0.005882085,0
2013-12-29 04:36:00,0.0037917218,0
2013-12-29 06:12:00,0.0021266218,0
2013-12-29 06:44:00,0.0031440654,0
2013-12-29 07:16:00,0.0012160307,0
2013-12-29 07:48:00,0.0012067613,0
2013-12-29 08:52:00,0.0011060114,0
2013-12-29 09:56:00,0.0010487364,0
2013-12-29 10:28:00,0.00038778537,0
2013-12-29 11:00:00,0.00041392498,0
2013-12-29 11:32:00,0.0004549901,0
2013-12-29 12:04:00,0.00051217736,0
2013-12-29 13:08:00,0.00078379095,0
2013-12-29 13:40:00,0.0013822231,0
2013-12-29 14:12:00,0.0048104874,0
2013-12-29 14:44:00,0.006257038,0
2013-12-29 15:16:00,0.0059527108,0
2013-12-29 15:48:00,0.0059126164,0
2013-12-29 16:20:00,0.0064802496,0
2013-12-29 18:28:00,0.009288348,0
2013-12-29 20:04:00,0.0030365356,0
2013-12-29 20:36:00,0.0030538063,0
2013-12-29 21:40:00,0.047775373,0
2013-12-29 22:44:00,0.08132424,0
2013-12-29 23:48:00,0.08139329,0
2013-12-30 00:52:00,0.08612077,0
2013-12-30 01:24:00,0.08416256,0
2013-12-30 02:28:00,0.0058261845,0
2013-12-30 03:00:00,0.0058624125,0
2013-12-30 04:36:00,0.0010858696,0
2013-12-30 05:08:00,0.0010054919,0
2013-12-30 06:12:00,0.0007411378,0
2013-12-30 06:44:00,0.0007096996,0
2013-12-30 08:20:00,0.00045915876,0
2013-12-30 09:56:00,0.00040620833,0
2013-12-30 10:28:00,0.00041157624,0
2013-12-30 12:04:00,0.008769872,0
2013-12-30 12:36:00,0.008732308,0
2013-12-30 13:08:00,0.0089115705,0
2013-12-30 14:12:00,0.009904944,0
2013-12-30 14:44:00,0.010558336,0
2013-12-30 15:16:00,0.011239641,0
2013-12-30 15:48:00,0.0066445605,0
2013-12-30 16:52:00,0.004333881,0
2013-12-30 17:24:00,0.0051383516,0
2013-12-30 20:36:00,0.037242223,0
2013-12-30 21:40:00,0.038809184,0
2013-12-30 22:12:00,0.0061472,0
2013-12-30 22:44:00,0.07634809,0
2013-12-30 23:16:00,0.09931024,1
2013-12-31 00:20:00,0.0851573,0
2013-12-31 00:52:00,0.09180991,0
2013-12-31 01:24:00,0.08886524,0
2013-12-31 01:56:00,0.088776484,0
2013-12-31 04:04:00,0.0062006726,0
2013-12-31 04:36:00,0.0053999517,0
2013-12-31 05:08:00,0.001467749,0
2013-12-31 05:40:00,0.001504801,0
2013-12-31 07:16:00,0.0011140477,0
2013-12-31 08:20:00,0.002067301,0
2013-12-31 08:52:00,0.0013558872,0
2013-12-31 09:56:00,0.0014736862,0
2013-12-31 12:04:00,0.0030952503,0
2013-12-31 12:36:00,0.003548574,0
2013-12-31 13:08:00,0.0032679825,0
2013-12-31 13:40:00,0.004092727,0
2013-12-31 14:12:00,0.005330841,0
2013-12-31 14:44:00,0.004617091,0
2013-12-31 15:48:00,0.006584472,0
2013-12-31 17:24:00,0.09614279,1
2013-12-31 19:00:00,0.21337648,1
2013-12-31 20:04:00,0.2683231,1
2013-12-31 20:36:00,0.34206617,1
2013-12-31 21:40:00,0.27364978,1
2013-12-31 22:12:00,0.23888472,1
2013-12-31 23:16:00,0.15458146,1
2013-12-31 23:48:00,0.12764125,1
2014-01-01 00:20:00,0.091455065,0
2014-01-01 03:32:00,0.019720009,0
2014-01-01 04:36:00,0.027257478,0
2014-01-01 05:08:00,0.027001537,0
2014-01-01 05:40:00,0.026670197,0
2014-01-01 06:12:00,0.026606703,0
2014-01-01 06:44:00,0.02660208,0
2014-01-01 07:16:00,0.026523342,0
2014-01-01 08:52:00,0.0013478578,0
2014-01-01 09:24:00,0.0011782937,0
2014-01-01 10:28:00,0.0011856386,0
2014-01-01 11:00:00,0.0011907323,0
2014-01-01 11:32:00,0.001229699,0
2014-01-01 13:40:00,0.004252739,0
2014-01-01 14:12:00,0.00486807,0
2014-01-01 15:48:00,0.0062093246,0
2014-01-01 16:20:00,0.008765519,0
2014-01-01 17:24:00,0.043078918,0
2014-01-01 18:28:00,0.055337515,0
2014-01-01 19:00:00,0.059790716,0
2014-01-01 19:32:00,0.0764552,0
2014-01-01 20:04:00,0.08658633,0
